left_pokemon_type_1,left_pokemon_type_2,left_pokemon_fast_move,left_pokemon_charge_move_1,left_pokemon_charge_move_2,left_pokemon_fast_move_type,left_pokemon_charge_move_1_type,left_pokemon_charge_move_2_type,left_pokemon_dex,left_pokemon_attack,left_pokemon_defense,left_pokemon_stamina,left_pokemon_overall,right_pokemon_type_1,right_pokemon_type_2,right_pokemon_fast_move,right_pokemon_charge_move_1,right_pokemon_charge_move_2,right_pokemon_fast_move_type,right_pokemon_charge_move_1_type,right_pokemon_charge_move_2_type,right_pokemon_dex,right_pokemon_attack,right_pokemon_defense,right_pokemon_stamina,right_pokemon_overall,winner
13.0,0.0,116.0,293.0,52.0,15.0,13.0,4.0,508,125.8,114.7,124,72.5,3.0,6.0,23.0,71.0,34.0,14.0,2.0,14.0,783,115.5,134.8,124,85.7,1
8.0,2.0,129.0,101.0,218.0,15.0,13.0,4.0,962,128.0,115.3,118,80.9,7.0,0.0,77.0,52.0,97.0,14.0,2.0,14.0,909,106.7,93.3,152,64.5,1
10.0,0.0,14.0,186.0,128.0,15.0,13.0,4.0,549,135.0,105.3,115,59.1,2.0,17.0,123.0,55.0,296.0,14.0,2.0,14.0,625,139.2,111.5,103,68.8,1
13.0,0.0,14.0,13.0,273.0,5.0,10.0,13.0,573,135.5,95.9,127,62.5,18.0,0.0,7.0,137.0,127.0,14.0,2.0,14.0,394,119.1,116.0,136,70.1,1
3.0,15.0,21.0,162.0,267.0,5.0,10.0,13.0,380,124.5,137.9,105,64.0,15.0,0.0,49.0,205.0,230.0,14.0,2.0,14.0,579,127.6,93.7,147,51.1,1
18.0,2.0,141.0,125.0,172.0,5.0,10.0,13.0,658,139.6,101.6,113,86.3,4.0,17.0,134.0,89.0,293.0,14.0,2.0,14.0,777,132.1,105.6,121,89.8,1
15.0,0.0,13.0,204.0,262.0,4.0,15.0,13.0,386,140.8,131.6,86,47.8,16.0,2.0,121.0,38.0,253.0,16.0,2.0,16.0,248,130.2,109.4,121,63.9,0
1.0,0.0,8.0,218.0,213.0,1.0,16.0,13.0,204,103.4,115.1,127,61.7,15.0,0.0,49.0,205.0,230.0,6.0,15.0,9.0,579,127.6,93.7,147,51.1,1
10.0,3.0,4.0,180.0,227.0,9.0,3.0,10.0,842,117.2,100.8,162,67.9,13.0,0.0,40.0,291.0,86.0,18.0,18.0,4.0,351,113.4,119.6,146,80.6,0
18.0,0.0,97.0,79.0,137.0,18.0,18.0,4.0,119,123.1,105.9,140,75.8,18.0,5.0,7.0,131.0,187.0,9.0,3.0,10.0,184,93.7,134.1,190,88.9,0
6.0,0.0,130.0,26.0,52.0,18.0,12.0,5.0,674,123.3,100.2,147,57.9,13.0,0.0,95.0,251.0,52.0,14.0,11.0,12.0,115,115.9,112.8,148,77.3,0
6.0,8.0,97.0,102.0,4.0,11.0,13.0,2.0,701,128.9,108.8,124,78.9,8.0,17.0,116.0,242.0,139.0,13.0,13.0,2.0,823,107.6,128.1,151,91.6,1
10.0,8.0,89.0,111.0,86.0,14.0,6.0,8.0,492,138.1,93.6,124,55.7,7.0,6.0,25.0,95.0,216.0,11.0,8.0,17.0,256,131.0,99.6,131,71.0,1
6.0,15.0,104.0,133.0,81.0,7.0,7.0,16.0,308,106.9,139.5,141,85.6,3.0,8.0,23.0,32.0,69.0,10.0,10.0,10.0,384,146.5,92.0,113,72.9,0
3.0,11.0,23.0,52.0,84.0,3.0,3.0,8.0,718,138.1,119.1,98,64.4,13.0,0.0,114.0,184.0,43.0,15.0,12.0,6.0,775,137.1,110.2,108,57.7,1
16.0,12.0,102.0,289.0,273.0,3.0,2.0,11.0,698,114.3,104.2,164,80.0,3.0,9.0,4.0,230.0,180.0,16.0,2.0,11.0,886,131.0,92.6,141,68.2,1
16.0,0.0,16.0,253.0,201.0,9.0,9.0,3.0,745,134.3,101.0,123,63.6,18.0,0.0,74.0,40.0,224.0,12.0,12.0,4.0,245,107.4,141.9,137,81.1,0
13.0,8.0,3.0,4.0,213.0,6.0,16.0,15.0,520,124.0,101.4,143,62.4,1.0,8.0,8.0,81.0,4.0,12.0,18.0,18.0,166,101.9,161.2,134,83.2,0
6.0,0.0,16.0,258.0,154.0,8.0,8.0,13.0,870,128.2,119.8,113,68.4,18.0,0.0,139.0,13.0,11.0,1.0,6.0,8.0,728,113.4,99.2,127,63.3,0
1.0,6.0,16.0,258.0,148.0,6.0,6.0,1.0,794,129.3,112.7,119,71.0,6.0,18.0,20.0,11.0,276.0,18.0,18.0,18.0,128,127.8,123.1,111,80.7,0
15.0,8.0,23.0,101.0,5.0,6.0,6.0,1.0,249,102.4,165.0,129,74.5,10.0,0.0,108.0,26.0,86.0,6.0,18.0,10.0,388,118.3,116.1,138,67.8,0
18.0,0.0,7.0,260.0,4.0,10.0,13.0,10.0,657,135.4,99.2,123,67.5,18.0,0.0,7.0,11.0,211.0,3.0,8.0,8.0,341,131.1,95.8,117,61.4,1
13.0,0.0,20.0,279.0,103.0,6.0,12.0,6.0,428,112.1,146.4,121,70.8,18.0,0.0,14.0,11.0,61.0,5.0,18.0,5.0,729,124.8,115.4,123,63.5,1
18.0,0.0,139.0,133.0,52.0,18.0,12.0,2.0,159,118.8,118.8,134,70.8,4.0,17.0,134.0,62.0,153.0,4.0,4.0,17.0,82,144.7,112.8,95,79.1,1
18.0,4.0,139.0,260.0,273.0,18.0,18.0,4.0,171,104.8,104.8,194,85.1,6.0,0.0,20.0,47.0,23.0,6.0,6.0,7.0,106,142.5,121.4,91,70.3,1
14.0,3.0,97.0,71.0,245.0,14.0,3.0,14.0,804,149.2,97.2,103,72.6,4.0,0.0,106.0,273.0,111.0,13.0,4.0,10.0,311,129.2,107.3,125,61.6,0
17.0,15.0,15.0,64.0,58.0,15.0,17.0,5.0,385,120.5,119.4,129,74.7,14.0,18.0,1.0,13.0,245.0,14.0,18.0,14.0,690,104.2,104.2,127,70.5,1
18.0,14.0,99.0,295.0,285.0,14.0,13.0,18.0,72,94.1,137.8,113,60.2,15.0,0.0,104.0,262.0,187.0,15.0,13.0,5.0,77,134.8,109.4,113,58.7,1
7.0,6.0,25.0,95.0,216.0,7.0,7.0,16.0,256,131.0,99.6,131,71.0,12.0,0.0,102.0,133.0,146.0,12.0,12.0,18.0,614,134.9,94.6,129,69.6,1
6.0,0.0,81.0,209.0,47.0,6.0,9.0,6.0,57,140.2,99.2,115,89.6,7.0,0.0,81.0,92.0,273.0,6.0,7.0,4.0,467,141.4,103.4,108,76.3,1
7.0,0.0,30.0,95.0,226.0,7.0,7.0,11.0,244,128.8,96.2,141,66.9,13.0,8.0,143.0,31.0,101.0,8.0,8.0,8.0,627,126.3,91.1,153,72.5,0
6.0,8.0,97.0,102.0,4.0,14.0,6.0,8.0,701,128.9,108.8,124,78.9,13.0,0.0,114.0,184.0,43.0,16.0,2.0,11.0,775,137.1,110.2,108,57.7,1
13.0,0.0,14.0,293.0,61.0,5.0,4.0,5.0,301,112.7,115.2,153,68.1,18.0,2.0,36.0,55.0,137.0,1.0,2.0,12.0,503,133.2,95.6,132,80.5,1
1.0,17.0,10.0,172.0,276.0,17.0,2.0,10.0,212,137.9,110.3,106,87.2,14.0,11.0,99.0,82.0,188.0,14.0,11.0,14.0,31,117.8,116.5,139,84.9,0
1.0,8.0,8.0,81.0,4.0,1.0,6.0,8.0,166,101.9,161.2,134,83.2,13.0,8.0,143.0,31.0,101.0,8.0,8.0,8.0,627,126.3,91.1,153,72.5,0
4.0,8.0,134.0,2.0,62.0,4.0,8.0,4.0,587,127.9,111.4,123,89.3,7.0,0.0,25.0,26.0,97.0,7.0,13.0,7.0,58,126.9,90.8,135,69.6,1
10.0,0.0,110.0,216.0,227.0,6.0,16.0,10.0,672,116.0,98.3,151,41.0,10.0,14.0,1.0,227.0,245.0,14.0,10.0,14.0,43,122.7,106.7,120,68.9,0
16.0,18.0,93.0,11.0,218.0,11.0,18.0,16.0,140,133.6,128.6,97,73.3,10.0,2.0,29.0,143.0,104.0,2.0,10.0,2.0,274,125.2,78.1,157,65.2,1
18.0,2.0,142.0,52.0,188.0,18.0,2.0,14.0,319,166.6,64.8,124,64.7,15.0,0.0,15.0,205.0,213.0,15.0,15.0,13.0,96,87.4,126.9,142,55.2,1
16.0,0.0,95.0,216.0,43.0,15.0,15.0,13.0,525,123.3,110.7,131,64.2,18.0,0.0,114.0,125.0,241.0,18.0,2.0,14.0,9,111.5,140.7,127,87.0,0
2.0,0.0,29.0,104.0,187.0,16.0,18.0,13.0,53,123.0,113.2,131,61.7,4.0,0.0,124.0,293.0,52.0,11.0,16.0,11.0,404,134.1,91.1,137,65.8,1
1.0,8.0,8.0,4.0,9.0,16.0,18.0,13.0,469,137.3,98.3,121,67.3,13.0,0.0,145.0,26.0,84.0,11.0,16.0,11.0,289,139.3,83.6,138,20.2,1
16.0,15.0,105.0,216.0,164.0,16.0,18.0,13.0,337,119.8,108.8,143,74.8,10.0,14.0,136.0,105.0,245.0,11.0,16.0,11.0,3,122.5,121.9,122,82.2,1
16.0,1.0,128.0,11.0,9.0,10.0,10.0,14.0,347,147.0,92.1,113,44.7,9.0,8.0,40.0,137.0,230.0,15.0,16.0,5.0,425,110.9,79.8,186,79.4,0
15.0,7.0,106.0,283.0,200.0,13.0,7.0,15.0,494,120.5,119.4,129,73.4,18.0,0.0,114.0,125.0,241.0,15.0,16.0,5.0,9,111.5,140.7,127,87.0,0
18.0,15.0,15.0,13.0,201.0,13.0,7.0,15.0,779,137.3,100.4,118,74.4,13.0,0.0,36.0,47.0,172.0,15.0,16.0,5.0,335,144.8,87.1,122,78.2,0
13.0,0.0,119.0,262.0,47.0,15.0,18.0,15.0,217,140.3,89.1,128,82.3,9.0,2.0,129.0,218.0,230.0,1.0,6.0,2.0,442,121.2,146.4,104,85.0,0
2.0,6.0,29.0,282.0,104.0,2.0,16.0,9.0,559,120.4,122.1,126,70.4,6.0,0.0,20.0,47.0,23.0,15.0,18.0,15.0,106,142.5,121.4,91,70.3,1
4.0,8.0,134.0,2.0,62.0,15.0,18.0,15.0,587,127.9,111.4,123,89.3,15.0,0.0,16.0,204.0,273.0,2.0,16.0,9.0,386,101.0,221.5,98,75.5,0
14.0,3.0,1.0,13.0,180.0,4.0,8.0,4.0,691,117.9,139.9,115,88.7,13.0,8.0,3.0,4.0,213.0,6.0,15.0,4.0,520,124.0,101.4,143,62.4,0
3.0,12.0,74.0,19.0,71.0,4.0,8.0,4.0,996,125.2,84.9,149,72.2,4.0,2.0,134.0,17.0,201.0,6.0,15.0,4.0,877,141.7,97.8,114,90.1,0
15.0,0.0,119.0,293.0,205.0,4.0,8.0,4.0,151,120.5,119.4,129,83.1,6.0,0.0,81.0,49.0,253.0,6.0,15.0,4.0,68,136.4,97.2,124,86.3,0
14.0,0.0,97.0,270.0,55.0,9.0,4.0,15.0,89,117.3,111.3,146,76.2,5.0,0.0,147.0,61.0,262.0,6.0,6.0,16.0,35,102.5,103.4,157,39.5,0
6.0,15.0,104.0,133.0,81.0,6.0,6.0,16.0,308,106.9,139.5,141,85.6,16.0,11.0,95.0,253.0,60.0,4.0,16.0,16.0,75,122.9,127.3,117,67.1,1
17.0,15.0,15.0,64.0,58.0,6.0,6.0,16.0,385,120.5,119.4,129,74.7,11.0,2.0,95.0,52.0,84.0,4.0,16.0,16.0,553,133.9,94.8,132,72.9,1
3.0,0.0,23.0,71.0,172.0,15.0,17.0,5.0,621,131.4,110.5,117,76.5,9.0,14.0,119.0,235.0,133.0,11.0,2.0,11.0,93,161.2,85.5,100,80.3,1
18.0,4.0,139.0,260.0,273.0,3.0,3.0,2.0,171,104.8,104.8,194,85.1,11.0,0.0,130.0,276.0,26.0,11.0,2.0,11.0,231,102.5,95.0,186,61.5,1
7.0,0.0,31.0,52.0,97.0,11.0,2.0,11.0,514,136.6,94.5,126,63.6,10.0,0.0,136.0,143.0,34.0,3.0,10.0,6.0,673,119.2,95.0,165,82.2,0
13.0,0.0,116.0,293.0,52.0,7.0,2.0,7.0,508,125.8,114.7,124,72.5,18.0,0.0,139.0,13.0,52.0,10.0,10.0,6.0,367,131.5,126.3,102,70.7,0
17.0,5.0,28.0,139.0,187.0,18.0,18.0,2.0,303,125.9,121.2,117,77.4,1.0,14.0,99.0,148.0,276.0,11.0,4.0,2.0,168,124.7,102.0,141,79.9,1
10.0,0.0,11.0,287.0,248.0,18.0,18.0,2.0,421,122.9,115.2,129,66.4,18.0,0.0,93.0,292.0,84.0,11.0,4.0,2.0,186,114.7,121.7,140,77.6,1
1.0,17.0,10.0,172.0,276.0,18.0,18.0,2.0,212,137.9,110.3,106,87.2,18.0,12.0,75.0,137.0,79.0,11.0,4.0,2.0,87,102.9,133.8,158,83.8,1
12.0,18.0,102.0,260.0,26.0,12.0,12.0,11.0,364,108.6,113.2,167,84.2,4.0,0.0,134.0,293.0,230.0,17.0,2.0,10.0,243,130.9,110.1,118,79.4,0
1.0,4.0,137.0,296.0,62.0,12.0,12.0,11.0,737,116.1,132.4,126,82.3,18.0,6.0,16.0,224.0,137.0,17.0,2.0,10.0,62,116.5,119.7,138,79.8,0
4.0,0.0,133.0,201.0,293.0,12.0,12.0,11.0,310,142.5,91.3,120,73.0,7.0,0.0,25.0,26.0,97.0,17.0,2.0,10.0,58,126.9,90.8,135,69.6,0
10.0,0.0,136.0,192.0,52.0,7.0,13.0,7.0,455,130.2,101.2,130,67.4,15.0,0.0,13.0,205.0,58.0,12.0,12.0,11.0,518,113.7,108.9,159,58.2,1
1.0,7.0,25.0,95.0,41.0,12.0,12.0,11.0,636,131.7,99.2,130,66.7,9.0,0.0,40.0,133.0,235.0,7.0,13.0,7.0,356,103.1,198.9,106,92.4,0
9.0,11.0,4.0,226.0,230.0,7.0,7.0,1.0,770,116.6,120.4,136,75.6,18.0,14.0,1.0,224.0,246.0,9.0,12.0,9.0,73,110.1,139.9,132,86.0,0
1.0,0.0,36.0,47.0,296.0,9.0,11.0,9.0,127,141.3,111.5,101,76.9,13.0,0.0,129.0,262.0,276.0,14.0,18.0,14.0,162,116.1,105.4,158,89.5,0
11.0,15.0,95.0,218.0,131.0,14.0,16.0,12.0,344,102.7,173.3,121,88.4,4.0,0.0,124.0,52.0,267.0,9.0,2.0,4.0,836,136.3,97.5,123,58.4,1
13.0,11.0,106.0,92.0,226.0,4.0,2.0,4.0,660,96.3,141.2,171,93.6,2.0,13.0,16.0,172.0,49.0,11.0,16.0,12.0,862,112.6,126.7,138,75.8,0
16.0,0.0,121.0,216.0,97.0,13.0,7.0,11.0,409,164.6,66.3,125,56.1,17.0,0.0,134.0,273.0,99.0,6.0,2.0,6.0,808,111.8,95.8,121,51.0,0
13.0,8.0,126.0,31.0,78.0,17.0,8.0,8.0,85,144.4,99.1,108,58.5,10.0,8.0,83.0,31.0,227.0,6.0,2.0,6.0,723,112.3,116.8,152,74.1,0
4.0,10.0,134.0,293.0,262.0,17.0,8.0,8.0,101,123.3,130.1,113,84.3,13.0,0.0,130.0,26.0,276.0,6.0,2.0,6.0,916,110.9,110.3,166,78.7,0
12.0,0.0,75.0,279.0,172.0,4.0,4.0,13.0,615,116.5,136.2,121,73.3,4.0,0.0,124.0,293.0,52.0,13.0,13.0,10.0,404,134.1,91.1,137,65.8,0
2.0,8.0,129.0,101.0,31.0,12.0,12.0,2.0,146,115.1,137.5,122,88.6,14.0,2.0,97.0,55.0,1.0,4.0,4.0,2.0,89,117.3,111.3,146,74.5,0
9.0,10.0,40.0,230.0,227.0,12.0,12.0,2.0,711,116.6,147.0,112,80.6,12.0,15.0,102.0,205.0,133.0,4.0,4.0,2.0,238,141.2,89.1,120,70.2,0
17.0,16.0,92.0,218.0,26.0,4.0,4.0,2.0,304,114.3,131.1,127,83.5,11.0,4.0,134.0,166.0,62.0,12.0,12.0,2.0,618,101.8,127.9,169,91.3,1
16.0,15.0,105.0,216.0,200.0,12.0,12.0,2.0,338,119.8,108.8,143,74.2,5.0,0.0,136.0,111.0,77.0,4.0,4.0,2.0,764,116.9,155.4,105,66.5,0
8.0,2.0,129.0,101.0,218.0,4.0,4.0,2.0,962,128.0,115.3,118,80.9,14.0,1.0,99.0,13.0,51.0,12.0,12.0,2.0,451,90.8,139.5,113,61.7,1
6.0,8.0,97.0,102.0,4.0,4.0,4.0,2.0,701,128.9,108.8,124,78.9,10.0,0.0,110.0,216.0,227.0,12.0,12.0,2.0,672,116.0,98.3,151,41.0,1
16.0,8.0,106.0,9.0,71.0,4.0,4.0,2.0,566,160.1,76.0,115,62.0,10.0,3.0,4.0,180.0,227.0,12.0,12.0,2.0,842,117.2,100.8,162,67.9,1
10.0,5.0,4.0,164.0,227.0,12.0,12.0,2.0,756,116.8,132.3,124,73.2,2.0,15.0,105.0,258.0,104.0,4.0,4.0,2.0,687,118.5,117.1,136,88.7,0
7.0,13.0,77.0,95.0,52.0,4.0,4.0,2.0,667,121.1,106.1,143,79.3,5.0,8.0,28.0,205.0,58.0,12.0,12.0,2.0,176,110.6,150.0,122,88.0,1
9.0,0.0,105.0,55.0,237.0,4.0,4.0,2.0,200,124.1,119.0,122,73.8,4.0,0.0,13.0,276.0,62.0,12.0,12.0,2.0,180,121.9,99.8,151,59.2,1
2.0,0.0,129.0,52.0,188.0,4.0,4.0,2.0,262,125.9,104.3,134,81.3,15.0,6.0,104.0,47.0,143.0,12.0,12.0,2.0,475,137.2,114.5,104,81.6,1
3.0,0.0,21.0,72.0,32.0,4.0,4.0,2.0,895,121.9,62.7,241,87.6,18.0,0.0,7.0,224.0,166.0,18.0,18.0,11.0,61,115.1,114.3,148,73.2,1
13.0,8.0,38.0,7.0,31.0,4.0,4.0,2.0,18,117.2,113.8,143,79.0,11.0,8.0,36.0,4.0,60.0,18.0,18.0,11.0,207,108.0,146.2,130,92.3,1
7.0,8.0,77.0,101.0,31.0,4.0,4.0,2.0,663,122.1,114.7,131,85.4,15.0,8.0,3.0,4.0,109.0,18.0,18.0,11.0,178,132.9,107.3,118,56.0,1
6.0,0.0,81.0,49.0,253.0,18.0,18.0,11.0,68,136.4,97.2,124,86.3,10.0,0.0,110.0,216.0,227.0,4.0,4.0,2.0,672,116.0,98.3,151,41.0,0
15.0,5.0,14.0,205.0,192.0,4.0,4.0,2.0,858,144.0,116.5,93,69.9,4.0,17.0,137.0,153.0,62.0,18.0,18.0,11.0,81,148.7,113.4,89,75.9,1
4.0,0.0,134.0,293.0,276.0,18.0,18.0,11.0,26,133.6,110.6,113,85.7,18.0,15.0,105.0,260.0,191.0,4.0,4.0,2.0,121,132.2,121.8,104,79.7,0
9.0,3.0,119.0,176.0,230.0,18.0,18.0,11.0,487,119.5,103.5,152,81.7,16.0,11.0,112.0,32.0,253.0,4.0,4.0,2.0,95,84.0,207.6,105,64.8,0
10.0,2.0,129.0,276.0,81.0,18.0,18.0,11.0,332,148.9,83.5,121,72.9,7.0,3.0,77.0,74.0,182.0,4.0,4.0,2.0,776,114.2,153.0,112,78.9,0
10.0,9.0,4.0,105.0,250.0,18.0,18.0,11.0,724,127.8,115.3,118,80.4,2.0,17.0,92.0,104.0,139.0,4.0,4.0,2.0,983,126.8,112.8,123,80.3,0
1.0,10.0,119.0,143.0,296.0,4.0,4.0,2.0,542,131.0,109.0,120,80.5,17.0,0.0,134.0,273.0,99.0,18.0,18.0,11.0,808,111.8,95.8,121,51.0,1
15.0,10.0,89.0,227.0,144.0,18.0,18.0,11.0,251,120.5,119.4,129,61.7,13.0,8.0,3.0,4.0,213.0,4.0,4.0,2.0,520,124.0,101.4,143,62.4,0
10.0,0.0,89.0,9.0,86.0,4.0,4.0,2.0,153,105.6,141.6,141,72.3,11.0,9.0,119.0,218.0,230.0,18.0,18.0,11.0,867,112.2,168.3,106,89.2,1
16.0,2.0,121.0,38.0,253.0,18.0,18.0,11.0,248,130.2,109.4,121,63.9,6.0,0.0,20.0,47.0,276.0,4.0,4.0,2.0,128,127.8,123.1,111,76.1,0
7.0,9.0,77.0,230.0,95.0,4.0,4.0,2.0,937,136.9,114.0,105,71.5,6.0,14.0,119.0,47.0,4.0,18.0,18.0,11.0,903,146.0,95.3,110,78.5,1
11.0,17.0,93.0,216.0,84.0,11.0,16.0,11.0,618,101.8,127.9,169,85.3,10.0,12.0,102.0,137.0,86.0,4.0,4.0,2.0,460,117.9,111.4,143,80.7,0
10.0,0.0,136.0,26.0,86.0,4.0,4.0,2.0,651,115.4,130.0,129,74.1,11.0,16.0,95.0,43.0,251.0,11.0,16.0,11.0,111,113.4,110.2,158,72.8,1
18.0,0.0,86.0,175.0,113.0,4.0,4.0,2.0,224,132.9,103.2,123,56.0,11.0,0.0,116.0,218.0,60.0,11.0,16.0,11.0,27,118.5,113.4,127,75.3,1
9.0,11.0,4.0,226.0,230.0,11.0,16.0,11.0,769,113.4,111.8,135,69.4,18.0,16.0,139.0,146.0,9.0,4.0,4.0,2.0,565,121.8,127.9,118,63.2,0
18.0,12.0,75.0,137.0,79.0,11.0,16.0,11.0,87,102.9,133.8,158,83.8,6.0,0.0,97.0,26.0,34.0,4.0,4.0,2.0,539,141.0,99.8,113,63.5,0
15.0,0.0,4.0,205.0,230.0,4.0,4.0,2.0,358,120.2,120.2,129,74.1,18.0,8.0,143.0,4.0,131.0,11.0,16.0,11.0,226,106.2,163.1,122,81.1,1
11.0,17.0,95.0,166.0,139.0,4.0,4.0,2.0,51,148.9,111.5,90,79.1,18.0,0.0,139.0,11.0,262.0,11.0,16.0,11.0,419,143.8,81.1,133,69.3,1
11.0,0.0,95.0,79.0,218.0,11.0,16.0,11.0,529,139.5,81.9,141,74.9,13.0,8.0,143.0,242.0,171.0,4.0,4.0,2.0,164,105.3,120.2,167,76.8,0
16.0,0.0,121.0,253.0,215.0,11.0,16.0,11.0,524,114.3,105.0,135,55.0,2.0,14.0,99.0,13.0,230.0,4.0,4.0,2.0,211,129.5,111.3,120,82.3,0
18.0,0.0,36.0,125.0,154.0,11.0,16.0,11.0,503,129.0,102.2,132,92.3,13.0,15.0,15.0,38.0,276.0,4.0,4.0,2.0,765,110.9,131.2,139,81.1,0
10.0,2.0,29.0,143.0,104.0,11.0,16.0,11.0,274,125.2,78.1,157,65.2,16.0,1.0,128.0,11.0,9.0,4.0,4.0,2.0,347,147.0,92.1,113,44.7,0
11.0,0.0,116.0,291.0,226.0,4.0,4.0,2.0,450,116.2,116.8,141,84.2,1.0,6.0,16.0,282.0,154.0,2.0,10.0,2.0,214,134.7,107.9,114,67.6,1
1.0,8.0,36.0,296.0,191.0,4.0,4.0,2.0,416,109.1,143.3,131,86.5,9.0,0.0,119.0,230.0,55.0,2.0,10.0,2.0,563,112.2,168.3,106,81.4,1
11.0,0.0,116.0,291.0,226.0,4.0,4.0,2.0,450,116.2,116.8,141,84.2,13.0,0.0,106.0,62.0,128.0,2.0,10.0,2.0,137,120.8,114.7,134,67.1,1
10.0,8.0,3.0,143.0,4.0,4.0,4.0,2.0,357,101.4,127.3,170,81.5,1.0,8.0,36.0,296.0,191.0,2.0,10.0,2.0,416,109.1,143.3,131,86.5,1
3.0,9.0,4.0,32.0,230.0,2.0,10.0,2.0,887,143.6,97.3,112,81.2,10.0,8.0,89.0,111.0,86.0,4.0,4.0,2.0,492,138.1,93.6,124,55.7,0
14.0,5.0,28.0,244.0,38.0,2.0,10.0,2.0,110,118.4,138.9,115,87.7,1.0,17.0,8.0,41.0,139.0,4.0,4.0,2.0,413,105.2,150.9,134,85.2,0
17.0,8.0,126.0,31.0,242.0,5.0,14.0,2.0,227,106.2,163.1,122,82.9,13.0,0.0,130.0,26.0,276.0,4.0,4.0,2.0,916,118.1,102.8,156,73.2,0
18.0,8.0,3.0,101.0,131.0,5.0,14.0,2.0,581,129.3,99.7,134,66.9,10.0,14.0,97.0,245.0,186.0,4.0,4.0,2.0,315,139.6,107.3,107,54.8,0
7.0,8.0,25.0,21.0,71.0,4.0,4.0,2.0,6,132.2,108.3,117,78.5,3.0,12.0,74.0,19.0,71.0,5.0,14.0,2.0,998,136.2,96.2,125,74.5,1
13.0,0.0,129.0,262.0,276.0,4.0,4.0,2.0,162,116.1,105.4,158,89.5,14.0,0.0,79.0,26.0,227.0,5.0,14.0,2.0,569,121.7,114.6,132,57.1,1
18.0,9.0,40.0,260.0,230.0,4.0,4.0,2.0,593,106.7,124.3,157,92.8,2.0,8.0,123.0,55.0,4.0,5.0,14.0,2.0,630,92.3,149.2,176,91.8,1
11.0,17.0,93.0,216.0,84.0,4.0,4.0,2.0,618,101.8,127.9,169,85.3,6.0,7.0,20.0,95.0,276.0,5.0,14.0,2.0,128,127.8,123.1,111,72.9,1
18.0,8.0,143.0,292.0,123.0,4.0,4.0,2.0,279,123.3,128.7,114,79.3,3.0,6.0,23.0,45.0,71.0,5.0,14.0,2.0,784,123.7,138.4,105,83.0,1
15.0,10.0,89.0,227.0,144.0,4.0,4.0,2.0,251,120.5,119.4,129,61.7,2.0,17.0,36.0,172.0,296.0,1.0,2.0,1.0,624,132.0,107.8,118,80.5,1
16.0,10.0,1.0,218.0,111.0,1.0,2.0,1.0,346,106.3,139.0,143,89.7,6.0,0.0,7.0,48.0,194.0,4.0,4.0,2.0,739,135.7,99.1,122,59.6,0
7.0,13.0,77.0,95.0,52.0,1.0,2.0,1.0,667,121.1,106.1,143,79.3,2.0,0.0,129.0,172.0,187.0,4.0,4.0,2.0,828,121.7,123.1,123,84.6,0
17.0,14.0,92.0,114.0,113.0,1.0,2.0,1.0,965,116.0,102.5,120,53.4,13.0,0.0,93.0,26.0,276.0,4.0,4.0,2.0,820,107.5,110.7,175,80.6,0
13.0,0.0,93.0,251.0,154.0,4.0,4.0,2.0,626,118.9,115.9,136,68.8,15.0,0.0,4.0,205.0,230.0,1.0,2.0,1.0,358,120.2,120.2,129,74.1,1
5.0,17.0,28.0,187.0,99.0,9.0,15.0,9.0,958,104.2,134.4,149,86.2,15.0,8.0,3.0,31.0,101.0,4.0,4.0,2.0,628,128.6,89.1,151,58.5,0
17.0,0.0,134.0,273.0,99.0,9.0,15.0,9.0,808,111.8,95.8,121,51.0,6.0,0.0,97.0,34.0,253.0,4.0,4.0,2.0,533,124.8,99.8,143,67.2,0
1.0,5.0,28.0,58.0,41.0,4.0,4.0,2.0,743,136.9,106.6,112,63.2,2.0,3.0,23.0,38.0,245.0,9.0,15.0,9.0,799,113.3,65.5,266,86.3,1
7.0,0.0,81.0,92.0,34.0,4.0,4.0,2.0,240,139.5,95.8,120,72.9,13.0,0.0,86.0,277.0,297.0,9.0,15.0,9.0,233,123.7,115.7,127,64.9,1
4.0,0.0,134.0,270.0,34.0,9.0,15.0,9.0,239,126.0,97.5,120,69.1,2.0,8.0,3.0,31.0,104.0,4.0,4.0,2.0,629,100.8,129.4,157,75.8,0
18.0,0.0,95.0,146.0,260.0,4.0,4.0,2.0,961,151.8,107.2,90,61.0,15.0,0.0,16.0,213.0,160.0,9.0,15.0,9.0,202,63.0,101.7,333,71.6,1
7.0,0.0,77.0,216.0,182.0,4.0,4.0,2.0,555,151.3,71.4,137,69.5,7.0,0.0,81.0,92.0,273.0,9.0,15.0,9.0,467,141.4,103.4,108,76.3,1
13.0,0.0,93.0,251.0,154.0,6.0,7.0,4.0,626,118.9,115.9,136,68.8,18.0,0.0,97.0,79.0,137.0,4.0,4.0,2.0,119,123.1,105.9,140,75.8,0
18.0,0.0,36.0,13.0,296.0,4.0,4.0,2.0,502,123.8,99.4,147,86.1,1.0,2.0,129.0,296.0,276.0,6.0,7.0,4.0,920,132.9,104.1,121,80.5,1
7.0,11.0,77.0,82.0,182.0,4.0,4.0,2.0,323,134.9,101.2,122,66.8,12.0,0.0,102.0,133.0,146.0,6.0,7.0,4.0,614,134.9,94.6,129,69.6,1
